FIX_ID,FIX_COMMITS_MERCURIAL,FIX_COMMITS_GIT,BUG_IDS,BUG_COMMITS_MERCURIAL,BUG_COMMITS_GIT,NO_FILE_SHARED,NEW_LINES_ONLY_FIX,REMOVE_LINES_ONLY_BUG,NO_BUG
70452,2f10afbb20e608c0be2e74427b409fcc162aaa83 962a3cd3efe8c7ac2992d4d24ee2554daedbe28a,cbf1a90ac84fc36fbf7337fbe8b195dba43a6aa8 4a2d8d3ab6b463d065264aeb935e33d2e0c9b26b,70327,17dff40b10158f07cf007c7c29b22aa7144d4b19 64f9abd04dbeff9dcc10fb67037dd6fed828ef23,659e36006b2e915b07ef6d05398d962ed19307a0 7513d7702f59ec524bfdcce2b09c51f09d7e82b8,False,False,False,False
60069,0a6c638ef9d62bb1e7df378fe50fd0d00f2aafb2 0d43bb616635b771d8f68af6d4cebeaacc1b965a 13db51b02a650aaf3ae63f9f9373c52ec3afe2c5,783f9a1c4fca363e2abe039b5b8ca706c18aa40e 8fcd1012fc89b7c9832eeb3c14b4e3019cd54195 c21794b359859692f0a0d6a7029e535a3155a3d1,60109,46d62cf23d0c5e9ab0df599868122fb543b8fa5e a90be45e5454fa796f70c3cd4a01ed36057334be,e077d62a3d609878ca5e125b4cdeed68b2fb2953 d57ed795c69f0747c6ee9c5a73d34b0bb76027f3,True,True,False,False
10110,53ddb7d627fe2ab161b4776047f95a8d0e79e38d,c69b107de271e359fb30f5ee3b826ae944353a8c,10014,8d89cf05494bf6d0ed9281a7319f0cc1a2677926,8623d77db7629671cb2bf576c0ac00c78475bda6,False,False,False,False
70129,7cf8083b2902ad8ea5e2d7e72845fb1e9afc0565,46627755ab9671cd6e081e1c27f30d6f19bba9fb,70370,e396b915cecec19a900e46dd9e938f222ad9da7e,4a1aa9c8a6b9e3974812cc38fe42f0ca14827448,False,False,False,False
70251,67134891e7de7cca925a8918177a45bdbc2a4825 df26b3758f8faac278fa592f5d9d9ffe77cb760a,3dc52fa740bb32401b36c1d7ec300bce06e5aac2 8fd4842aea7c7f657664f2dd377f01a2156bb930,70402 70367 70184,b4736e79a8dad37b901283e5c59725c1f53e3320 1dc9e5e8e5f7162e7b9a9e0e5ae7ace86255dece d5348d8c433fe0bbc7e54bcb28ad40645647ac47 8ff9a936534f96e74bb24504b6dcbb99c574f9a1,abdfd85856a42df99420dd2fb2095cfebe77b529 c28d69a88438e3185d890787bab44516da33a2b4 9fcd92216ce6631c616c65e3973a13979d0f4837 277261732974333fe776598a837e84333b9e7e1a,False,False,False,False
40009,a2dc585920736dcfff6141b09a38e68204b765fc,b13fd3876fb52cc421089085efa874b8f8e68f43,40003,98784d4462304ca77dfb882a5ccd71db79d0f7ea,b76d87cff891b7765c162e1ba74658776f177e46,False,False,False,False
10109,97bc1d9400cdd93da3d2cbbe85ee1bf159f56398,570b3f411840df7d205faee501d4675c27222a15,10014,8d89cf05494bf6d0ed9281a7319f0cc1a2677926 71f3a19b08d6a8bfee1e6c715b9076c739c6e84a 11c9346689b0ef8d8331813414da2c353bf01c8c,8623d77db7629671cb2bf576c0ac00c78475bda6 b2f3beda1dea385237e9766bf39ef58e665e278e 8ba6144d4881bd4ae695e271b547ffa3526af7b0,True,False,False,False
60047,7b4f53b7dfea6a259df4e383e1ec475c333d70a8 5db1e58b60e68a332b6514a98f77c47a7490fc23,05af7fcd5a7a4a3441d9901643b7758c5d94cca5 9bb74473d0f6f94b1853c5957505e1023e213712,60104,6d90c00d587915265deafbcef3d5f491228db035,57bc5e4e990cd2711437e00490a5331d76985533,True,False,False,False
60202,0fa758483787d28da1a1bf8853db6272bef914f7,9dac7b42bd01dc9026fcccc19486c86174a5fe04,60255,ece9ba1ede05c15e8bb8cf43a8f952e9a17b7a7b 672ca18e0f8a2ce7078dda5ea5537e8e3dca8ff0 7e7a7b83cf7857582d296d5b79dd60bbda4cc139,7278c3374a13031a7f8f1de05ce7cca72f250b6d 471a6e51f805008fda896ca0bdb75d4072680e68 6e735841ad5736dea3b24284b6d30d2e28b24e2d,False,False,True,False
20002,cc81c81b830ccfe7b94186931d90660c7a032552 cee7f1a4ec843d0351e6e0a8ba9c525a38b697fb a5e8de37fd88f943e98a2ea7418d01547a134a33,60b826b7b44c3d557c4434a54d3cb7766646fb14 457e40309ebdca49dcfe87a1db114860cbe0860e 570f8f3c9d199618a3c664fc8a5de479e0037df6,20001,51feecb00c473df20f41f3dfd19e887602c57684 a5e8e018b88b4d7141ddf3843e95cb15e179d1a3 e75d15359b07ad2d89ee228ff5aa9db1a7287324 a104bf2583d5910c5d0272373f8f817351b1ddc7,22a0d30b60a1487d8cacd054675c545fcf8fe6ee fe96195677f19b417a5afde11d7e95f78529b84d ded0b3b47322566555b26e0754bd7ca607e3e923 113a6ca4a7d549cb244334de4e9dc99ca9fa5f28,False,False,False,False
50187,,,50020,e2b664053fe677fe6a253e22a1345648584886e0 3ce9d87f132598e7474b89fbb291ca62f7df81b8,adcdbfe01cf8e66b55027cc0e425063c2c56ccc5 61745884a306c22973c430913fb50b32ec52bff0,,,False,False
50244,,,50007,fc0090d54f36ba62d00b2e0477309b6a4618196b 71c2c3ad56976044bad33eaa43db5a718f426c09 3ea86043444aed175ceea5b60f39fffdd3cd0f4b dbb37dea52748a4413ab99561242e2e280d6ee16,fc8fa282406f97b4105f196e74eb879ea6f396db 2f4013d212a0813946f0cecdfa25818debdc508a 1b41e833195d99ea0ef5ae040c3af39ea4ed4b31 dd5e67c0569f180729d395c5e1ad9f6861a9951b,,,False,False
70092,13208e37e4cc9857324d15f546aee6a00a06ae13 10f151d7fe9ec099c3748e99f1cdac3c4f145ecb,a4309570787e3847cb8e275e66230575cb91ea9f 0fdf90f46ffc4a9bf640f1adc41d28687a49a497,70194,d4acd67b48d22b4bc7eeae7ba8b6b084b91affc9 82707e2256a4847f7fd5fae1d9a6def7cac818ae 84d08624f5ea78c0081803a2dd5b6f4a3d3bd06c 7768d4c22f1f4054df1615ebfb9dc403a0e5f7dc,07d94847b4126a577c1bf107de145c778364501e b48d92369adbf6ff7df04f84b27911eeedc84d28 9f1d45519017dbfe1db540624e19f688fc457c2b 87183c7cffcc6c3214852373d3a65c6da8739244,False,False,False,False
70454,1815f31f96977acb6b2fcbaff8ead60c2e025999 fe7b781479ec0d45146912b1359b0165ed0cfed6 5e2d42fa68a9fe1ba4eafcb8758af65f8c8fb4f1,608e02af85d77fd454e3de886320c62bb7851664 ddd9484c883a0f8a4429414556a63f838e421e08 e0547938ac9321e974139ab059cf7febd8badee6,70488,140344235c8f889818bf705acd24e50160569697,af836d49c2d0172b159e8a8bb3d3c4bbadbfe926,False,False,False,False
60222,a25578075b86c28739d4f4c3f9b94203254d5a43 cd094b1f09fc482763b18ef6819c71b8dd73ddee f1184223040bd165a781906f9c75309efab8dbe9,7d44df3d5f47270cd0fbd56634a34aaa0b2a34a2 2c7efb569cd4f1d9177448cd0cd52873ca2899e2 1b27c66fd31b9f5aa53c8a8e3e42f4432ae59897,60260,31f849b21179d5b48e773eda57222ddc3c4927a7 c355af7c32f3e2968e5fbe0bd63de09f1b9d2b32 6821c0f2fdde653720b1a316913a0e3b7653b637,e7c935f3cf6c4ccea231ccd736facc26a63d4d03 3441c77fcf5901077731cf518a9acf1ca993d71b 617a2ce3ea54c1f50b323f8aac786d0855997715,False,False,True,False
70081,2fceb347e05ad324e08cb4ad334a248e12601304,4f922e34cad5471131e017e49a6d0ae1332d80bc,70132,d1350e4a560f2929e6520dedb04b9a0ce8708b1f cfe06e92a179c5ff892df84dee04d0e62fa9a2c8,847f8db20e3b6adcc3abe521658e270166d73514 4e1ee036c500ca9ad8530b1869267a12b1cdc079,False,False,False,False
70011,004022288df1c6a460b904b529e1e65b88c885da 0e6e74b58df8dd3c0a7cc5c46b9fb4a195117521 62d8edb8b3a4436abea1128498ac7993f5861fb4,d8e719ff6203b0e4a49a2bde007b237ccdd46d98 c81efff7d22dfd0c452ea5ce5c43370d56deea83 fc881c619c2216c8c1033acd7402b8ecf180b843,70497 70011,6e3ccd57536c81a6afec811b7becf9d4017c386a 7a18877cd766d20850b39d529578e411073e346a,9cd3b05f2b61c5be91bccfe2ddc8a5275ee9ab21 5f14e88ee0c35763d5f832b623eda31384fd917c,False,False,False,False
10004,d85ab3d7ccf9c41301fa6b36476793b24f20b732,d6b70852f49b3f2f4364427b425e0efe952c4d7e,10003,eb8266196e5d96fd74fb2d3a70225ebac6bb8b15 90cf1594e63ae4b5d6fd86c4a68ac002027064c5,5c096454be209dd8cce445eb7374e9ff48a902fa bb48914e83adda75d1f2ebea9c3d13b2c3e0ab67,False,False,False,False
70111,e2ffeeccdd3e0ff11e3b78f2d2192362e2758729 ec00f3be0238c37d3d67fcad14304372c28292e7 aa2f6cba4e69e17acdd9e60007b88aabe83b1a3c,b6b1985f8dca8fbbb6805402efeb25688a7e82f8 bad390ed5ea150bfa86249fb494bbdd5dc794f1c 96266228259b1bc85d3159a6401702d2f0b8d140,70409,28684b9c60bfabbafed68ab4567a359f2d8d3edd f633ce2a17086827c990d14665d03c5473dd3674 fd95fa7a20e576d4e1623ceb7fac7d9f189918b9,3c50d327732f17678781f2adeba83759a86252a5 16e1588dcd4d9063d0bae22c7fc9dcf071daf808 fe7857a0dc000a2ea3f861b77c7146313fad5120,False,False,False,False
70399,69727148fb12983e9aca3cc41bedd91d5d3fffec,b76e76124784be43d85534ac61775ea43dc9dc4f,70007 70150,295b5a05f49e7847fb7c6da21afb58b0e1c7e0f9 18ed1d0f6d543a215cb04717bd08f9d631041138,dcebbfa2bc874c32b7e2d648a21d24d0f66f4963 bdfd8de923069e8dff933b14579f993dc6d92c13,False,False,False,False
60043,80fccda219213680d83d2f4d94f45674a523b975 064a020c19b4863af0a13e86a359af6e4c920ca7,b438750499530e30ab87af4c256422cb085a5893 ef1ae030c6cf5d6b90cb72027b10f1bc60b0e9f2,60125,c6487983cddf27fb02334fadf6a1ca9df0691b0c,3aa05b35041a69f5c446f48df4d452334210ee90,True,False,False,False
10117,7c483ab724bc15eeee57c14e3e430e0ca0441d66,a4d4f7121851b62e401bb32f2c07d6a80e9ee773,10014,8d89cf05494bf6d0ed9281a7319f0cc1a2677926 71f3a19b08d6a8bfee1e6c715b9076c739c6e84a,8623d77db7629671cb2bf576c0ac00c78475bda6 b2f3beda1dea385237e9766bf39ef58e665e278e,False,False,False,False
70495,97fc55c46490c68524e08f32646b590d9abf41cd,aaa7a43aaa704bb532157c8061ec813baeeec539,70417,c6588fc6b17af69c2d085b651f41853a0f5e8313 6dd0504a3a1d1dd3c6c6b9d4ced5e546881118d1,ff3d3670828987268093df97f1b0b4c3043c7b18 214897b9fc7f32fd2b3fa237fa3f20863555baa1,False,False,False,False
70014,c8edc428026b725d03d07600be626ab369882975 cc61a5c0fd3c3bf5c9c491e48806515654342fa9,b0cdcfc8f72cc460397b783a220f29a22bf9b61e 8d82e0af25a83ba3c329465660b40e6299c7fcc5,70401 70263,aea81559186dd68cd45bf42c086aea9e7725d00f ffe7721cf3b48016608981a79e9ae18e5d81d40b c7bc9f21ad30a79573ec59b4cfed4e519b4ae8e8,6014896a983a0b9caf053132efb4eb3143cbe172 ab5410306843791c4defc36de796e1cbc34015dc 58d3e0f0157f6e2016240a986ec86cd27de4d4b3,True,False,False,False
70210,64fcf6fca131fbf906470dc54c89a2c1bdff7541 d1c2a02b88045c3bcc6cf1353af2dd754f15c629,27024d33a22a1c3ca7c3e2d458bc1b573b8df404 c76ee8b8f8fd703e25ee7aaad8f8c9894063cb86,70181,467900d1156f5ffd1d012fbf8df07426dd9e3db8,5b22cd8ff496ee34e3444ffac9b4400980e54016,False,False,False,False
70008,a6d8624c882cb34b9066de00bc233fcc0667ce2a 579fef35b183b9dd16f178d93cb7aa7dbc3b6080,d6f408531a17fdbd95c1c243d75a314f4b61d0d3 3adc7e22cdd577d880b11155c608a183d0a8a4fc,70011 70133,ea93d23bc7db061ef4459e450a24c747f1df5caf,1888b0a43e03e1bb3a195c31f75a639017eca3e6,False,False,False,False
70179,b378148aa680294f6ce7270dba26ec22491eeb3c dd91cae7ed7efb7b5f79ebc1bdbbac9bcea10f12 7373bb38e0550e35a7a73f141bae0568aa3ac5df,19f8c175407f73f6bcb3d454c4f7a1e507d1fe58 701cd4e6981c0a20f707ebfefb0c41eb390499c2 5c21ae7ab406a4a72fd968223be9c2f73e254c02,70086 70499,463b62deb722c5ec573a9a627ff4f6df3501ca33 0b2011d71c11144b70a9ab632bdeafa03d8fb1d3,54a0f9531444711bff7a7f286fa368b640a50c6d 8ae972b37f825b466b94dcada059355050e15a9a,False,False,True,False
70419,5830f8db69cc7a505016f5eab5ac13678825d33c ccee8591780555c2bd0580e31db8cf51b4a21b97,8d64aaea9265df8ce1c1ab926fb4f6543dce92e6 98f175a6bb0e544b9ae26345ae7104f39a99a0d3,70064,47a0baa0a8813eec48c81dd35bf5dbddeda83254 aa7f63ca6e1b14e5b5e470608758d86227191d1a b5510a6d7674ab302286e7bffea85f12e66da465,c651dd2488978a55b7f24579bf590174c7643e18 9b9d5c60ed6d79ea6e227d60837cc6f00a9b8fe6 d846176d01fbaca865d49eec0a86fe80cd4d5574,False,False,False,False
60070,fdcc203b1dcfa9d908c9285af797b618e1f468ab 593f98330cad1beb7f493e4eb4b750a670d1f362 4f913a21cec97286090f86b4e047e3bbba882c7e,2fdd52ed6490bd1fe21435ebd240646188f8930d 63ba885676423f470b3cd76842b98b3600a0b084 1c9374dd890e50f3930511f43864daa2f978df3c,60111,0b25203c1eb48207c44b53b89e4cc7861fb4ca7f 0c3caa60a9f7efff39ae1bee3898ee3eb5105172,3d5a2d4a678497b7f87e378f0cc5568a84ab5ada c7d325e198712a1d510f83090bc7902068adc01e,True,True,False,False
70465,97121c6d150b578256aace1c2bfab720793d3f8c 4eb4fab03cbcf17aacd3d40853264475af29ba3e 4d2f6b924f4f7cae9155a26603f90cc10555e0dc,f64f31b25c331dd2b250aea9a5ed04bd0114a543 453d78cd98e7ad45bf0a3d4b0fa017e07845d1c7 09c46e76ab125818b04fdc910f33e43dc037ebb3,70057,2fe3955270a948b849a3a47657b8d5e9fbccb410,96731681e0437db36fe47be3d03ebc085143844a,False,False,False,False
40006,790e6e19758d833a342a5c65876eab0c88ed8236 65e3ed7829ff0ce9e425beff13ae043016139391 73bfae5be200e8ed51b2bf427d53e2a469f21eb9,8cb4703ae61fa2fbd986097cfa3e4ade5dc11adf d6cfd1ca0f09f033a01fa5c54061be30be0171b2 a76920e9ac9b22e75f20cd7f4609b9e6bb1fda59,40002,d665af0fb9d4523d898a09a50db4c8b08a9b7312 b3f0d808c098f95d3db8e83de64780d2fa3468fc 1c1da7d490603012b62c787d892eff851cf56945,ca39d67900ae3a1447b3faf39f62d817db0d5628 d9bfd9fd57b76a58b4fede2868c25e1887d65606 8b05280f4465e88d3a18d62fe10e111c1c7c7711,False,False,False,False
60059,42a8dee1a3823e70ff547b1a585a4c96fc388cf2 6d2231f969d169864df9786103033fe77be3f9d0,651d3d9d7f494cb07dcd156fae1d81defd78811e 5625dcde1594d9c5b63884040e35090a6831b45c,60116,d65808ff30bd5b0ca18c5d0e238605f28c26ff9a 47b5293bcc4d0d5a3e9e68abdf01ffb362a64d4c 9cf1d431727a90b3a823962b570038b2ce8c8e5f,6399552646e288e15d4cafc94afaf1bda03914c5 21f1dbe2d146d530b0b93ffd6dac6034b607f9c8 f4dda28d6095672f3f8db5423247cc9f81aa3e86,True,True,False,False
70414,fe2128b232e93607e2102896abc540d0bba05eab ca76e7e68d2b4587de0e02bc405822b4fabcca9f 54241175b7dfc9e6c1af32f5ea4cb57327fe2319,ac5580df58b9c072aad4ffb80686724f4ad3ab4b dc64d1348a96a1671553f0f227b821078d62de2d 8960600381e83bc95f6f2eff74673bce9407aad2,70045,765f0b8106caece26d7d29b83a2f653f1e84df42 c58769d2cdf4939ac582b47f81bfef2f95cdd835,49584b74ed4eb85a2ddfb939a187d38a9985e5de 42576a68553a9c0d6edd86ed3d055727054efe6a,False,False,False,False
50205,,,50008,ae598bf1b4b971e068f70f57d28b16c4f1fce3d0,ce279b6c9006c2765f38fbbcf0ab61365759d0c7,,,False,False
60006,e53b5e1d614dcbed5b35722ff753c281c8dff75c 7a5fbfd2037458b8f93ae917ae23060999d5b537,a031574f7073f0b6564fc2094b4344aac08fae5e ca85ff83281507a8ead94c1e4ea4923a8053de0e,60102,8d03189f737289afc8253e8d4f8fd4851f437cc2,84edae90e67763830f67e4f0a704eda432f6a960,True,True,False,False
70336,6d491f68d3393c6be905ea4b790c89426d4b700c,96806547522e6da19a2cdaa2825c7ad4c7d9e72f,70130 70384 70009,e39e775801adbf9b315b2ef281310ee3cc3d6570 60ec44d4c4da27e78914ec1cbbc5ed7249a833ec 86598e0fba669de7b15fc80c8146e82ec28005e1,c9e1c70c79e7aca2eb89bf38094dc401aba46d96 e2f559c015c2d5d2299b6377f814590681270604 9dc244c7d536a2041bcce3ef206f9da97207c90c,False,False,False,False
70211,8a8bb94f2a843b1a79244978c33388a499872a33 47993b8bfb8190a38864c2b15dc7d888b81d29d7,48cb7a3c389c97a19218949580e84f72b0310938 7823fde46132b79669a501c506b4da1b94f62b29,70308,6e1d0ff822f7374a7766ed9c4e0c793d3dcf4c69 0019c6c2992dda3fc4975bcb745fc1a95a8b8593 8e3ceb638530685d83fc8c5a9daea9476f4045e0,3af1e26aa9834bdb21154124b558b964ce0d5d64 daaf9ad25cca6873d6363b1f461a2fe68ee57e8b 0804d3e8eae67bb6212250f43c107aaabee4b91a,True,False,False,False
70421,536d723988cc1850198fb2bac23aef86ff05fdeb 19563f82ad2da25428bfdb550c5c1d3c89918e3b,2e7312fff1343bc62e3dd67c64e15e8754eaacf8 89225854f638e107f98d88131eeebc2a7ffec930,70293 70334,617cb395c4778da1446c172b9ebe1bd651773709,ba1d2998a9cebbae5e7420aa1dafc4790cc9c88e,False,False,False,False
20014,235bde963489d3cbbe20878e98616ddf891398ea 016696d8571d7cbef6ae1ec81e3ef5b42b100af8 2e09fd9a187fee207c8221a6658b6ac0356fcffb,d3c2eaa3f704d0fbcacbd524713b98f86d8b4836 6ffac5a230797de44f149ec75c09312fce61625d aa94e97874cef503dac316a1e6a5be03436416a3,20013,7d193a86d85b417c5448adad463a8f84d6f11171,3140f6b265674975667c566fc60e1615b921ffe8,False,False,False,False
50111,,,50010,bd6bfe2319b845bbb851ba1f60ecb5032b2174c5 8b25f6656885b4e3981221b3117629302fa8d988 768753d1801ec365421fbc8300b6418b6fdc3c22 98710a897c6de13669d25c898e0ce58ec0cb81c0,759ca7fa0d6831ff92aa1759e089a36312ff16ff 48e52f4cdfd554e6464a668f4300018aa7cdaf3a 98b8c107b535656dd3ac0519973f34d573fd2674 5ae06f0279adb694f800671413a7c0eb1916a33a,,,False,False
50198,,,50004,3d37b3ba40e4e9cbf05547c436b2f2a56343c795,5625067a918bf810956c00c4cd7e40091286c48b,,,False,False
50155,,,50002,14085a3c8802f56491353b2e83ac6accba0c8a8e,6aa5b86f57069e2a5c5a7c7345ba5a675b22e26d,,,False,False
70076,6a97f11b4390b56d85402d2958849babbff5df14 1b7fb86bf9c1d75b86071fda9f4c45f9f419f6d6,29c8621bd499c89c296d117cb067fafdf4b0e3cc c733afefa9c657b35ab263ac6580ce40b5e73981,70276,90338521dcf6b103534169efb204443bee0f1996 8df7ce5c2f1adae6b390a04ffd521ad58a7487df ca1ea6c5d6e141bd4bd500e56cfaaa57ca8a7e41,3ef9b62046398cc3e8b071b698d1ed66ba6294ac f91fb6c63fda10ebcc897623d7f7f7c08f880f0a 13b186bd75cf8cfedbb9320273f608ca11e6c7da,False,False,False,False
10118,6fb9272f4fa8daa1fb319470344c611d77f09233 57c308c3bbeeabd01f17f8aa805236ce57f45e9b,0037e79f36f78527415b8a8b172973ce2051a925 bab49ed1060bae52694105c96802cd89ba18d238,10014,8d89cf05494bf6d0ed9281a7319f0cc1a2677926 71f3a19b08d6a8bfee1e6c715b9076c739c6e84a 11c9346689b0ef8d8331813414da2c353bf01c8c fa2e9f32ea7875e26b3ecb894adbc9daa7332ebe,8623d77db7629671cb2bf576c0ac00c78475bda6 b2f3beda1dea385237e9766bf39ef58e665e278e 8ba6144d4881bd4ae695e271b547ffa3526af7b0 d610953c0ab4ceb1e905fca0daf4100097b64319,False,False,False,False
60324,de599de87dc87e076c5051a60166a9e8f94c5923 78a34c81bd5507a24335b38619dc7862567f44e8,24478fd56cb727048d5f1a5c25a502657afee1c0 2c7c91b09a04dbc091d9e3c55e1661f12f2cad7c,60358,,,False,False,False,True
50175,,,50017,05d9afbcc7962b74703f3881b5a4cdd5a435a301 1092ccca5168d38a982ec41e43ab35c288d6ea48 6c67572d2d5eb2e68e639eb7ec0dc06cfeef515f,20e2c38fc49105e237c4f609006b557a522cf4e9 8310b1ffb2420d3857e391675b3f33e3e27a988a cb4be8b6b4dcd883c07f20b4bd221f6e6d808c01,,,False,False
70233,7074bfc7aebed08990bfd2e9f31f5a55c2c4e375 ec856037737a5afdf3bb4a422032c980b1985422 bdd3235d73e1a69a6e8e8bd179cb1845a4e1f471,bf3e907eb3ab1a55a067118ef71ae60c1b50169a 00c50244960a39eedc55e198db7635fbd3fe676d a20398cfec1f9a95c529a0570160d9518b619222,70258,85933e30fd60a26d898c0d9e52e45ae8079faef5 7468dc23a4625c9c0987da5f083880e0f2b4b0a8,c7cec7b53d9017d464bdfaded0940e325ca885a0 8fc713b530441790425ce0044e0843cf3479d069,False,False,False,False
70408,a40c5840c4b87c721b3508f0338dd7d27ae70700 db284097bb4637afdbf1463cd7963a99afe17fcd c1beb2f82e123a895e89729843acb2de959fd8ab,319aadc555cb3b2740aa2835acb901dfeb0bfddf 76dc61d548412083054fa6311ab8dd4bac74c84e 08864e525b1faa03044dab575e8244523592f806,70354,eb4380cd0f542a6685eb0314578a4c3e6e8a9b4d c6d091831e7e720525890fa6253abb833acfe858 891e86655102ee7cb857e31a05f6e162580db13f,b099868f1072ca2b17260aafa621f677fd5174c3 87fd63c9aabc04a65c3759d775a66a19eca4d252 d732751afb2b25188dff890d9c98240367a40db5,False,False,False,False
70168,b2ea478a66caafff43cc6fef12d1455024ba2df9,8ed7e6d83c7ee965331ca39dea66dc56e7473fdf,70432,99a36432f082272155af6d94718d9cd680c1b037 f4075b65d4e1008ad6c587e17309e066ff33a0af 828b52447573644bdb44e3c993ecbe722a43f64b,550352cdc0731f8c6022b5814ff3757738aaed68 e7d0e2fa770eeacc0a78e54b38b9ac2bc4e6f02d c039fdfaa70f691d49c81a7d36b3b6386635d563,False,False,False,False
50221,,,50009,192d6f124ac2f06dc622494627f9893cc239772a,99c46e26f453e5f1cb9aa87310eb772b0a110a80,,,False,False
70300,2d1ca58df5a904cb6f6951146aaba10535abb39e 1af9f811badb47c765627674c2835ac13ff64019,aa4af19dc4d755f395e399b902eff8c0ff448d57 eecc40aa730d3417c4cae7e7d051d62dcb42c218,70194,d4acd67b48d22b4bc7eeae7ba8b6b084b91affc9,07d94847b4126a577c1bf107de145c778364501e,False,False,False,False
70446,3c8d750849b1150bb1625e4a8bcacd6c22795685 25603555169bf9397ebbb255d8841507e3a34129 f4cf2c7034e371839ae81ec3255ec62cf0d51370,f15c6c79fc9e346983e94c6cfedc3a888b142cb0 33dafd000f6b786ae553b277381b1878ded70a09 8548e86600a2682df789f8c000e5cb9e92bd5ded,70211,4388be34a11a528a9a3847e9d8a72b8c65a0bd20,6d63425b9a597ea0a558aa861a2ffb83e87ee0ac,False,False,False,False
70154,ccf6b9b98e4517db13efb29fa0fe66353e23ec36 4a42851ff5bbaad7acfa49dfd075e55196fd05c7 d34725b97b2b96b05656376db617b3fa69e19554,504685f76856b3bdf6b95d43789bd522a52b892b ced16026eab08c08cf0f8447f94feed7440eb91b ba469ad6cd38c35ebc40b78381ee7b91649363a6,70398,a125125fa7dd8b7ea1e57b39e32c8195e5159b95 34304b3d91aa9e0dcefd1c319d1e8ef9e60359c3,a5b06b53377fd8ae9390401d64d92e5e192cb4a5 81a13638fe3758722da77255b8ee17ecf575ea8b,False,False,False,False
70243,8569cdf50221543d4e5cefd60212f3652d12270d 49a00cd7c62ede228cbfc150dc1a6136784e86b0 8d35759d3d7ca59ff15325ef21e40a4e2e92b30a,324d031cf73e0a3c206f48dcda4000a61d8cece6 c195de80b7574b92c3619e3937bf5650c2c3602f 3a325e7b0ad8a7139a3e71842b0d8c3201015ee4,70472 70186,2cb4301c8dda442909b43f2ba417227c1d93bce2,6a374c0e67c4813b09b8b9de1ebbca43b85f9680,True,False,False,False
70388,33b1f654eeb9947894ff41b0b5321ac8704cb006 8e1a93a2aa95171d33bba72f59e03da3f9cf179d,b2082e0eef43b7333862072e4004839ad0fbc69e fb43dd8a86921f6fd6286da83b014fa9f7705b57,70070,852b029d2e6fd7f5ec4c28df7da83a415c9b1d1f a6fb8b721517133a371cdbfd6635faf08a4e52e2 e0d17a88da95fd07af711b86622f24a482681ffc 008a234ef6e4354444ad9fe2718571d866a47d82,490708a48cdd97814878e392e640c03763b5d6ff 68221b87bed75e0a911c54a29eda94f86d6a1451 ea8e7961a1e4b83c9087fee96dcbd6d89cfddc78 555f3e60d72f64a3d54fec953f327c7a4fff8c00,False,False,False,False
60332,4acf146c2e42e0380c83684f8f2ec207c0506a22 42041d892ede43cfdb75a1d283ae09d1ac34cffa 88c7a66255b510d0bede34473c6ea7e315eacf3b,2ff5356e57f2e868181f3cb0ae713469e14847d1 ee19a0c68281e6ae42805a52e398cea4d180e7e7 650c4632f3c9fa93d5711f44c77126e38bef764b,60360,,,False,False,False,True
50209,,,50006,eab2944cbcb51004b09812ffe47c5958fcd4784a 4584e2657766cc90ce19ffb8a97deaa125b8a0d6 070889336604a9f7901d4ba34edf18149a8a4689 55b713175284e54ab322c8e23235e64c77c23dee,81f81d8d57e77ae26428d3b37e3085d6fa21e9a7 791f7c73b2c6b4fa2b0a6e1200de7bc4660efd4e 86ae0d6d20838d6b1416e6206f711c116e5f18f7 5a753e5a0401e90a39be2dce13af59a0b3bc5eed,,,False,False
50134,,,50013,1452b45eed741e357f5868fc29c0bc8d93737008 fc960d80c5699bed2c19cce0946a8c2ed48e48a2 47bda4a80ea40e93d3b44af5ab2ba1f3a8665899,f910524dec581f873238df68616b3bd50f04acfb 5d348c2c3fb687ac5844962a29517d9cf3d093e6 f781524be4fbf25f5914468f9ed6471c8705230a,,,False,False
70438,0f8e27030c9302bb4b5afddb978de76eb3a81960 d95408d7b773f3b99f47936a3c3276f86d1e1e45 93d389a45f9a6c8952a32dbed515e70c1cd6072d,3cd0255c611a05d2802d107ed2a1985627bb4a17 992f9339fa7b7ae0483857100f9c47baa85ab848 384c6ce77302957e7a09558e272890d8ec71b74a,70104,75cf1c7ac6dced80a3105dda811467ce3f8cc6f4,16326ed09322e2da55d6a1eaefc261f7c6db0aaa,False,False,False,False
50141,,,50003,6966fd8ce3a9b88ef49b74c2e7eda1b5522dfb69 bc62a67ee3033643c40ae876f87cc6286f8f2b26 f7e977926b225ffbf49e23c7d867ccf488c38c68 509bcbf875e39cc815f0522d3eed49226ad5f557,5bde3379e39096bc07f40300ff088ec6fa078c9a e37362fb6d180fd90f0976ec486b3fbaa6daf489 8ea4a6548840332faf2c658f3264755710fa52c3 6c0747afc13790885530402f55b850590a70c5d0,,,False,False
70136,b14b09efd77a388e6412b3e8a7bb1dc000f46d0c 02bbb738351ceeaa872f3e2e6058d7271b81a143,67c005b17bac5c21324d618f194023288c06b742 c273a3f7aa289ab9d92bbc2b657a796036b128b3,70190,814ed49151f94fd544a301fec0cf5df38a5da4a8 75dbbf71f106ddba50899acdb084fac1ddb9a701,e1dab633cd00ab29c439ed349ab5413371495031 b49b2898e051bc548e674ad57faf984c734afaba,False,False,False,False
