,event_starttime,event_peaktime,event_endtime,fl_goescls,lat_stony,lon_stony,ar_noaanum,ssw_id,noaa_ar_ssw,location_ssw,lat_ssw,lon_ssw,AR_valid,dist_noaa_ssw,obs_channelid,obs_observatory,search_frm_name,hgc_coord,hgs_coord,lat_aia,lon_aia
2386,2011-09-02 06:28:00,2011-09-02 06:32:00,2011-09-02 06:36:00,B6.5,-50.0,15.0,11283.0,gev_20110902_0628,11283.0,N14E49,-49.0,14.0,,1.4,"131,171,193",SDO,Flare Detective - Trigger Module,POINT(-142.896801 16.048033),POINT(-52.756161 16.048033),-52.756161,16.048033
2387,2011-09-02 08:49:00,2011-09-02 08:52:00,2011-09-02 08:55:00,B8.9,-49.0,13.0,11283.0,gev_20110902_0849,11283.0,N14E48,-48.0,14.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(-137.019875 16.712269),POINT(-45.593195 16.712269),-45.593195,16.712269
2388,2011-09-02 09:16:00,2011-09-02 09:21:00,2011-09-02 09:32:00,B7.6,-50.0,14.0,11283.0,gev_20110902_0916,11280.0,N18W60,60.0,18.0,False,110.1,131,SDO,Flare Detective - Trigger Module,POINT(-27.704427 19.666192),POINT(63.973593 19.666192),63.973593,19.666192
2389,2011-09-02 15:09:00,2011-09-02 15:16:00,2011-09-02 15:21:00,C1.8,-8.0,-18.0,11281.0,gev_20110902_1509,11281.0,S18E08,-8.0,-18.0,,0.0,131,SDO,Flare Detective - Trigger Module,POINT(-102.2432053 -19.104972),POINT(-7.3345253 -19.104972),-7.3345253,-19.104972
2390,2011-09-03 03:19:00,2011-09-03 03:22:00,2011-09-03 03:25:00,C1.0,67.0,20.0,11286.0,gev_20110903_0319,11274.0,N18W68,68.0,18.0,False,2.2,131,SDO,Flare Detective - Trigger Module,POINT(-37.633704 19.669759),POINT(63.954506 19.669759),63.954506,19.669759
2391,2011-09-03 07:47:00,2011-09-03 07:56:00,2011-09-03 08:04:00,C2.4,1.0,-21.0,11281.0,gev_20110903_0747,,S21W00,0.0,-21.0,,1.0,131,SDO,Flare Detective - Trigger Module,POINT(-101.6384155 -19.035458),POINT(2.4373845 -19.035458),2.4373845,-19.035458
2392,2011-09-03 08:56:00,2011-09-03 08:59:00,2011-09-03 09:05:00,B8.4,,,11281.0,gev_20110903_0856,,S18W02,2.0,-18.0,,,304,SDO,Flare Detective - Trigger Module,POINT(-102.2728876 -19.034563),POINT(2.4373424 -19.034563),2.4373424,-19.034563
2393,2011-09-03 13:57:00,2011-09-03 14:12:00,2011-09-03 14:25:00,C1.0,74.0,16.0,11286.0,gev_20110903_1357,,N18W75,75.0,18.0,,2.2,,,,,,,
2394,2011-09-03 17:32:00,2011-09-03 17:36:00,2011-09-03 17:39:00,C2.5,76.0,17.0,11286.0,gev_20110903_1732,,N19W74,74.0,19.0,,2.8,131,SDO,Flare Detective - Trigger Module,POINT(-32.111871 18.112515),POINT(77.340809 18.112515),77.340809,18.112515
2395,2011-09-03 18:42:00,2011-09-03 18:46:00,2011-09-03 18:49:00,C1.2,,,11286.0,gev_20110903_1842,,N18W78,78.0,18.0,,,171,SDO,Flare Detective - Trigger Module,POINT(-32.749613 18.112776),POINT(77.338097 18.112776),77.338097,18.112776
2396,2011-09-03 20:04:00,2011-09-03 20:10:00,2011-09-03 20:17:00,C1.2,76.0,17.0,11281.0,gev_20110903_2004,,N19W80,80.0,19.0,,4.5,131,SDO,Flare Detective - Trigger Module,POINT(-33.500971 18.113081),POINT(77.334899 18.113081),77.334899,18.113081
2397,2011-09-03 22:08:00,2011-09-03 22:12:00,2011-09-03 22:14:00,C1.6,,,11287.0,gev_20110903_2208,11287.0,S29E69,-69.0,-29.0,,,171,SDO,Flare Detective - Trigger Module,POINT(167.986962 -30.65422),POINT(-80.041328 -30.65422),-80.041328,-30.65422
2398,2011-09-03 23:02:00,2011-09-03 23:08:00,2011-09-03 23:11:00,C1.7,,,11286.0,gev_20110903_2302,11274.0,N18W78,78.0,18.0,False,,171,SDO,Flare Detective - Trigger Module,POINT(-35.113307 18.113732),POINT(77.328023 18.113732),77.328023,18.113732
2399,2011-09-04 01:01:00,2011-09-04 01:07:00,2011-09-04 01:13:00,C8.3,,,11286.0,gev_20110904_0101,11274.0,N18W79,79.0,18.0,False,,304,SDO,Flare Detective - Trigger Module,POINT(-36.243879 18.114184),POINT(77.323191 18.114184),77.323191,18.114184
2400,2011-09-04 04:36:00,2011-09-04 04:53:00,2011-09-04 05:03:00,C9.0,67.0,19.0,11286.0,gev_20110904_0436,11274.0,N19W82,82.0,19.0,False,15.0,,,,,,,
2401,2011-09-04 05:35:00,2011-09-04 06:18:00,2011-09-04 06:28:00,C4.0,,,11286.0,gev_20110904_0535,11274.0,N18W87,87.0,18.0,False,,,,,,,,
2402,2011-09-04 11:21:00,2011-09-04 11:45:00,2011-09-04 11:50:00,M3.2,,,11286.0,gev_20110904_1121,10000.0,N18W84,84.0,18.0,False,,,,,,,,
2403,2011-09-04 15:21:00,2011-09-04 15:34:00,2011-09-04 15:53:00,C5.8,,,11286.0,gev_20110904_1521,10000.0,N19W87,87.0,19.0,False,,,,,,,,
2404,2011-09-04 19:15:00,2011-09-04 19:19:00,2011-09-04 19:21:00,B8.9,,,,gev_20110904_1915,10000.0,N16W88,88.0,16.0,,,211,SDO,Flare Detective - Trigger Module,POINT(-46.316832 18.118079),POINT(77.279788 18.118079),77.279788,18.118079
2405,2011-09-04 19:30:00,2011-09-04 19:34:00,2011-09-04 19:37:00,B9.5,,,,gev_20110904_1930,10000.0,N18W87,87.0,18.0,,,211,SDO,Flare Detective - Trigger Module,POINT(-46.462383 18.118133),POINT(77.279157 18.118133),77.279157,18.118133
2406,2011-09-04 19:40:00,2011-09-04 19:47:00,2011-09-04 19:59:00,C1.4,,,,gev_20110904_1940,10000.0,N17W87,87.0,17.0,,,,,,,,,
2407,2011-09-04 23:58:00,2011-09-05 00:37:00,2011-09-05 01:04:00,C7.9,,,,gev_20110904_2358,11286.0,N19W87,87.0,19.0,,,,,,,,,
2408,2011-09-05 04:08:00,2011-09-05 04:28:00,2011-09-05 04:32:00,M1.6,,,11286.0,gev_20110905_0408,,N18W87,87.0,18.0,,,,,,,,,
2409,2011-09-05 06:50:00,2011-09-05 06:54:00,2011-09-05 06:57:00,C2.8,,,,gev_20110905_0650,,N20W87,87.0,20.0,,,304,SDO,Flare Detective - Trigger Module,POINT(-42.523694 21.786155),POINT(87.455796 21.786155),87.455796,21.786155
2410,2011-09-05 07:27:00,2011-09-05 07:58:00,2011-09-05 08:06:00,M1.2,,,11286.0,gev_20110905_0727,,N18W87,87.0,18.0,,,,,,,,,
2411,2011-09-06 01:35:00,2011-09-06 01:50:00,2011-09-06 02:05:00,M5.3,7.0,14.0,11283.0,gev_20110906_0135,11283.0,N13W07,7.0,13.0,,1.0,,,,,,,
2412,2011-09-06 22:12:00,2011-09-06 22:20:00,2011-09-06 22:24:00,X2.1,18.0,14.0,11283.0,gev_20110906_2212,11283.0,N14W18,18.0,14.0,,0.0,,,,,,,
2413,2011-09-06 22:12:00,2011-09-06 22:20:00,2011-09-06 22:24:00,X2.1,18.0,14.0,1283.0,gev_20110906_2212,11283.0,N14W18,18.0,14.0,False,0.0,,,,,,,
2414,2011-09-07 14:45:00,2011-09-07 14:48:00,2011-09-07 14:51:00,B7.9,,,,gev_20110907_1445,11295.0,N20E71,-71.0,20.0,,,,,,,,,
2415,2011-09-07 18:24:00,2011-09-07 18:28:00,2011-09-07 18:33:00,B9.1,,,,gev_20110907_1824,11289.0,N20E64,-64.0,20.0,,,171,SDO,Flare Detective - Trigger Module,POINT(133.438896 19.680339),POINT(-63.824554 19.680339),-63.824554,19.680339
2416,2011-09-07 19:55:00,2011-09-07 20:06:00,2011-09-07 20:19:00,C3.0,,,,gev_20110907_1955,11283.0,N14W30,30.0,14.0,,,,,,,,,
2417,2011-09-07 22:13:00,2011-09-07 22:18:00,2011-09-07 22:26:00,C1.6,,,11283.0,gev_20110907_2213,11283.0,N13W28,28.0,13.0,,,"131,171",SDO,Flare Detective - Trigger Module,POINT(-137.832644 13.396313),POINT(27.005576 13.396313),27.005576,13.396313
2418,2011-09-07 22:32:00,2011-09-07 22:38:00,2011-09-07 22:44:00,X1.8,28.0,14.0,11283.0,gev_20110907_2232,11283.0,N14W31,31.0,14.0,,3.0,304,SDO,Flare Detective - Trigger Module,POINT(-132.610159 13.065621),POINT(32.413001 13.065621),32.413001,13.065621
2419,2011-09-08 10:40:00,2011-09-08 10:50:00,2011-09-08 10:57:00,C1.7,37.0,14.0,11283.0,gev_20110908_1040,11283.0,N14W37,37.0,14.0,,0.0,131,SDO,Flare Detective - Trigger Module,POINT(-133.560269 12.656502),POINT(38.137701 12.656502),38.137701,12.656502
2420,2011-09-08 15:32:00,2011-09-08 15:46:00,2011-09-08 15:52:00,M6.7,40.0,14.0,11283.0,gev_20110908_1532,11283.0,N14W41,41.0,14.0,,1.0,,,,,,,
2421,2011-09-08 18:26:00,2011-09-08 18:46:00,2011-09-08 18:56:00,C2.5,-59.0,22.0,11289.0,gev_20110908_1826,11289.0,N22E63,-63.0,22.0,,4.0,,,,,,,
2422,2011-09-08 22:52:00,2011-09-08 22:58:00,2011-09-08 23:21:00,C1.1,45.0,17.0,11283.0,gev_20110908_2252,11283.0,N15W47,47.0,15.0,,2.8,,,,,,,
2423,2011-09-09 01:46:00,2011-09-09 02:03:00,2011-09-09 02:12:00,C1.2,47.0,16.0,11283.0,gev_20110909_0146,11287.0,S31E02,-2.0,-31.0,False,67.9,,,,,,,
2424,2011-09-09 03:54:00,2011-09-09 04:14:00,2011-09-09 04:19:00,B7.1,47.0,16.0,11283.0,gev_20110909_0354,11283.0,N14W50,50.0,14.0,,3.6,,,,,,,
2425,2011-09-09 06:01:00,2011-09-09 06:11:00,2011-09-09 06:17:00,M2.7,47.0,16.0,11283.0,gev_20110909_0601,11283.0,N14W48,48.0,14.0,,2.2,,,,,,,
2426,2011-09-09 12:39:00,2011-09-09 12:49:00,2011-09-09 12:56:00,M1.2,52.0,13.0,11283.0,gev_20110909_1239,11283.0,N15W50,50.0,15.0,,2.8,,,,,,,
2427,2011-09-09 14:42:00,2011-09-09 14:59:00,2011-09-09 15:24:00,C3.2,,,11283.0,gev_20110909_1442,11283.0,N14W56,56.0,14.0,,,,,,,,,
2428,2011-09-09 20:04:00,2011-09-09 20:08:00,2011-09-09 20:10:00,B8.7,,,11289.0,gev_20110909_2004,11289.0,N22E39,-39.0,22.0,,,171,SDO,Flare Detective - Trigger Module,POINT(129.438838 21.910339),POINT(-40.492632 21.910339),-40.492632,21.910339
2429,2011-09-09 23:05:00,2011-09-09 23:09:00,2011-09-09 23:20:00,C1.1,55.0,17.0,11283.0,gev_20110909_2305,11283.0,N14W56,56.0,14.0,,3.2,"131,171,193,211",SDO,Flare Detective - Trigger Module,POINT(-130.698377 15.194441),POINT(61.040963 15.194441),61.040963,15.194441
2430,2011-09-10 01:50:00,2011-09-10 01:56:00,2011-09-10 02:09:00,B6.5,,,11289.0,gev_20110910_0150,11289.0,N21E36,-36.0,21.0,,,,,,,,,
2431,2011-09-10 07:18:00,2011-09-10 07:40:00,2011-09-10 07:56:00,M1.1,61.0,12.0,11283.0,gev_20110910_0718,11283.0,N14W64,64.0,14.0,,3.6,,,,,,,
2432,2011-09-10 17:16:00,2011-09-10 17:19:00,2011-09-10 17:21:00,B8.1,,,11291.0,gev_20110910_1716,11289.0,N20E31,-31.0,20.0,False,,171,SDO,Flare Detective - Trigger Module,POINT(129.670859 22.717542),POINT(-28.594461 22.717542),-28.594461,22.717542
2433,2011-09-10 17:21:00,2011-09-10 17:26:00,2011-09-10 17:31:00,C1.7,,,11289.0,gev_20110910_1721,,N21E29,-29.0,21.0,,,,,,,,,
2434,2011-09-11 08:41:00,2011-09-11 08:51:00,2011-09-11 09:27:00,C6.6,75.0,15.0,11283.0,gev_20110911_0841,,N14W78,78.0,14.0,,3.2,,,,,,,
2435,2011-09-11 13:18:00,2011-09-11 13:26:00,2011-09-11 13:36:00,C1.9,,,11283.0,gev_20110911_1318,,N14W84,84.0,14.0,,,,,,,,,
2436,2011-09-11 19:45:00,2011-09-11 19:49:00,2011-09-11 19:52:00,C1.7,,,11283.0,gev_20110911_1945,,N15W82,82.0,15.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-139.460168 18.141453),POINT(76.854082 18.141453),76.854082,18.141453
2437,2011-09-11 20:38:00,2011-09-11 20:42:00,2011-09-11 20:45:00,B9.7,,,11283.0,gev_20110911_2038,,N15W83,83.0,15.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-139.953998 18.141512),POINT(76.851732 18.141512),76.851732,18.141512
2438,2011-09-11 21:19:00,2011-09-11 21:25:00,2011-09-11 21:35:00,C1.1,,,11283.0,gev_20110911_2119,,N14W88,88.0,14.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-128.905768 15.550433),POINT(88.264912 15.550433),88.264912,15.550433
2439,2011-09-12 02:22:00,2011-09-12 02:26:00,2011-09-12 02:30:00,C1.7,,,11292.0,gev_20110912_0222,,N20E87,-87.0,20.0,,,,,,,,,
2440,2011-09-12 03:24:00,2011-09-12 03:29:00,2011-09-12 03:33:00,C2.0,,,11292.0,gev_20110912_0324,,N22E87,-87.0,22.0,,,131,SDO,Flare Detective - Trigger Module,POINT(53.195792 21.892336),POINT(-86.288498 21.892336),-86.288498,21.892336
2441,2011-09-12 12:15:00,2011-09-12 12:29:00,2011-09-12 12:40:00,C2.9,,,11295.0,gev_20110912_1215,,N22E87,-87.0,22.0,,,,,,,,,
2442,2011-09-12 20:30:00,2011-09-12 20:54:00,2011-09-12 21:51:00,C9.9,,,11295.0,gev_20110912_2030,,N23E87,-87.0,23.0,,,,,,,,,
2443,2011-09-13 04:12:00,2011-09-13 04:19:00,2011-09-13 04:32:00,C1.1,,,,gev_20110913_0412,11296.0,N22E86,-86.0,22.0,,,,,,,,,
2444,2011-09-13 17:27:00,2011-09-13 18:01:00,2011-09-13 18:21:00,C1.5,,,,gev_20110913_1727,11295.0,N20E81,-81.0,20.0,,,,,,,,,
2445,2011-09-13 23:31:00,2011-09-13 23:36:00,2011-09-13 23:50:00,C2.9,-62.0,22.0,11295.0,gev_20110913_2331,11296.0,N24E62,-62.0,24.0,False,2.0,,,,,,,
2446,2011-09-14 04:11:00,2011-09-14 04:18:00,2011-09-14 04:28:00,C1.8,-61.0,21.0,11295.0,gev_20110914_0411,11295.0,N22E60,-60.0,22.0,,1.4,,,,,,,
2447,2011-09-14 08:29:00,2011-09-14 08:36:00,2011-09-14 08:42:00,C1.9,,,11297.0,gev_20110914_0829,10000.0,N19W87,87.0,19.0,False,,,,,,,,
2448,2011-09-14 11:17:00,2011-09-14 11:26:00,2011-09-14 11:33:00,C2.2,,,11297.0,gev_20110914_1117,11297.0,S17W43,43.0,-17.0,,,,,,,,,
2449,2011-09-14 11:50:00,2011-09-14 11:53:00,2011-09-14 11:56:00,C1.4,,,11296.0,gev_20110914_1150,11295.0,N22E49,-49.0,22.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(61.376996 21.314333),POINT(-47.075584 21.314333),-47.075584,21.314333
2450,2011-09-14 15:00:00,2011-09-14 15:04:00,2011-09-14 15:07:00,B9.6,,,11296.0,gev_20110914_1500,11295.0,N22E47,-47.0,22.0,False,,171,SDO,Flare Detective - Trigger Module,POINT(59.626423 21.312883),POINT(-47.072807 21.312883),-47.072807,21.312883
2451,2011-09-14 15:57:00,2011-09-14 16:06:00,2011-09-14 16:14:00,C1.8,,,11297.0,gev_20110914_1557,11297.0,S17W47,47.0,-17.0,,,,,,,,,
2452,2011-09-14 16:16:00,2011-09-14 16:26:00,2011-09-14 16:48:00,C4.2,,,11297.0,gev_20110914_1616,11297.0,S17W45,45.0,-17.0,,,,,,,,,
2453,2011-09-14 20:42:00,2011-09-14 20:51:00,2011-09-14 20:54:00,C9.2,48.0,-18.0,11297.0,gev_20110914_2042,11297.0,S17W47,47.0,-17.0,,1.4,211,SDO,Flare Detective - Trigger Module,POINT(148.812148 -16.17054),POINT(45.261558 -16.17054),45.261558,-16.17054
2454,2011-09-14 23:29:00,2011-09-14 23:37:00,2011-09-14 23:41:00,C3.1,-42.0,22.0,11295.0,gev_20110914_2329,11296.0,N25E59,-59.0,25.0,False,17.3,,,,,,,
2455,2011-09-15 00:24:00,2011-09-15 00:29:00,2011-09-15 00:32:00,C4.6,50.0,-18.0,11297.0,gev_20110915_0024,11297.0,S17W49,49.0,-17.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(154.395489 -16.927137),POINT(52.878019 -16.927137),52.878019,-16.927137
2456,2011-09-15 01:59:00,2011-09-15 02:08:00,2011-09-15 02:20:00,C1.5,,,,gev_20110915_0159,11287.0,S26W79,79.0,-26.0,,,,,,,,,
2457,2011-09-15 02:41:00,2011-09-15 02:46:00,2011-09-15 02:50:00,C2.3,49.0,-18.0,11297.0,gev_20110915_0241,11297.0,S17W50,50.0,-17.0,,1.4,171,SDO,Flare Detective - Trigger Module,POINT(153.138994 -16.92708),POINT(52.876084 -16.92708),52.876084,-16.92708
2458,2011-09-15 03:04:00,2011-09-15 03:08:00,2011-09-15 03:11:00,C1.9,,,,gev_20110915_0304,11287.0,S27W77,77.0,-27.0,,,,,,,,,
2459,2011-09-15 04:28:00,2011-09-15 04:32:00,2011-09-15 04:35:00,C1.3,,,,gev_20110915_0428,11287.0,S27W81,81.0,-27.0,,,,,,,,,
2460,2011-09-15 10:55:00,2011-09-15 10:59:00,2011-09-15 11:02:00,C1.4,,,,gev_20110915_1055,11296.0,N24E53,-53.0,24.0,,,171,SDO,Flare Detective - Trigger Module,POINT(38.284386 25.195898),POINT(-57.449339 25.195898),-57.449339,25.195898
2461,2011-09-15 16:18:00,2011-09-15 16:26:00,2011-09-15 16:41:00,C3.0,,,,gev_20110915_1618,11296.0,N24E49,-49.0,24.0,,,,,,,,,
2462,2011-09-15 18:27:00,2011-09-15 18:32:00,2011-09-15 18:38:00,C1.0,-50.0,26.0,11296.0,gev_20110915_1827,11296.0,N25E50,-50.0,25.0,,1.0,,,,,,,
2463,2011-09-15 20:32:00,2011-09-15 20:38:00,2011-09-15 20:43:00,C1.3,,,,gev_20110915_2032,11296.0,N25E49,-49.0,25.0,,,131,SDO,Flare Detective - Trigger Module,POINT(41.098973 25.972473),POINT(-49.346792 25.972473),-49.346792,25.972473
2464,2011-09-15 21:09:00,2011-09-15 21:14:00,2011-09-15 21:19:00,C2.6,61.0,-18.0,11297.0,gev_20110915_2109,11297.0,S17W60,60.0,-17.0,,1.4,,,,,,,
2465,2011-09-15 22:46:00,2011-09-15 22:53:00,2011-09-15 22:59:00,C1.7,,,,gev_20110915_2246,11296.0,N24E47,-47.0,24.0,,,131,SDO,Flare Detective - Trigger Module,POINT(39.863653 25.971198),POINT(-49.344405 25.971198),-49.344405,25.971198
2466,2011-09-16 00:03:00,2011-09-16 00:19:00,2011-09-16 00:27:00,C7.8,64.0,-16.0,11297.0,gev_20110916_0003,11297.0,S17W63,63.0,-17.0,,1.4,"171,193,304",SDO,Flare Detective - Trigger Module,POINT(150.983193 -17.988112),POINT(62.470388 -17.988112),62.470388,-17.988112
2467,2011-09-16 02:40:00,2011-09-16 02:57:00,2011-09-16 03:08:00,C4.5,-44.0,24.0,11295.0,gev_20110916_0240,11296.0,N24E44,-44.0,24.0,False,0.0,131,SDO,Flare Detective - Trigger Module,POINT(44.814357 26.574219),POINT(-42.268522 26.574219),-42.268522,26.574219
2468,2011-09-16 04:32:00,2011-09-16 04:39:00,2011-09-16 05:08:00,C4.7,65.0,-18.0,11297.0,gev_20110916_0432,11297.0,S17W64,64.0,-17.0,,1.4,,,,,,,
2469,2011-09-16 08:07:00,2011-09-16 08:10:00,2011-09-16 08:12:00,C1.8,-24.0,-19.0,,gev_20110916_0807,11299.0,S20E23,-23.0,-20.0,,1.4,211,SDO,Flare Detective - Trigger Module,POINT(61.558623 -19.542776),POINT(-22.505659 -19.542776),-22.505659,-19.542776
2470,2011-09-16 08:42:00,2011-09-16 08:46:00,2011-09-16 08:49:00,C2.2,66.0,-16.0,11297.0,gev_20110916_0842,11297.0,S17W67,67.0,-17.0,,1.4,171,SDO,Flare Detective - Trigger Module,POINT(146.211821 -17.987018),POINT(62.4591 -17.987018),62.4591,-17.987018
2471,2011-09-16 11:30:00,2011-09-16 11:36:00,2011-09-16 11:39:00,C9.3,59.0,-12.0,11290.0,gev_20110916_1130,11290.0,S12W61,61.0,-12.0,,2.0,,,,,,,
2472,2011-09-16 15:05:00,2011-09-16 15:08:00,2011-09-16 15:12:00,C2.0,62.0,-13.0,11290.0,gev_20110916_1505,,S12W62,62.0,-12.0,,1.0,171,SDO,Flare Detective - Trigger Module,POINT(140.093608 -12.792747),POINT(59.826565 -12.792747),59.826565,-12.792747
2473,2011-09-16 15:28:00,2011-09-16 15:31:00,2011-09-16 15:34:00,C2.0,,,,gev_20110916_1528,,S17W70,70.0,-17.0,,,211,SDO,Flare Detective - Trigger Module,POINT(160.10323 -20.141098),POINT(80.074707 -20.141098),80.074707,-20.141098
2474,2011-09-16 17:09:00,2011-09-16 17:21:00,2011-09-16 17:27:00,C2.2,-36.0,25.0,11296.0,gev_20110916_1709,,N25E35,-35.0,25.0,,1.0,131,SDO,Flare Detective - Trigger Module,POINT(43.306175 27.045657),POINT(-35.809678 27.045657),-35.809678,27.045657
2475,2011-09-16 18:00:00,2011-09-16 18:03:00,2011-09-16 18:11:00,C1.4,60.0,-14.0,1290.0,gev_20110916_1800,,N22E17,-17.0,22.0,,85.0,"171,193,211",SDO,Flare Detective - Trigger Module,POINT(158.699432 -20.138901),POINT(80.060617 -20.138901),80.060617,-20.138901
2476,2011-09-16 18:00:00,2011-09-16 18:03:00,2011-09-16 18:11:00,C1.4,60.0,-14.0,11290.0,gev_20110916_1800,,N22E17,-17.0,22.0,,85.0,"171,193,211",SDO,Flare Detective - Trigger Module,POINT(158.699432 -20.138901),POINT(80.060617 -20.138901),80.060617,-20.138901
2477,2011-09-16 18:40:00,2011-09-16 18:44:00,2011-09-16 18:47:00,C2.2,,,,gev_20110916_1840,,S18W74,74.0,-18.0,,,"171,193,211",SDO,Flare Detective - Trigger Module,POINT(158.321594 -20.138311),POINT(80.056831 -20.138311),80.056831,-20.138311
2478,2011-09-16 19:26:00,2011-09-16 19:31:00,2011-09-16 19:33:00,C1.5,73.0,-19.0,11297.0,gev_20110916_1926,,S17W74,74.0,-17.0,,2.2,171,SDO,Flare Detective - Trigger Module,POINT(157.893751 -20.137644),POINT(80.052546 -20.137644),80.052546,-20.137644
2479,2011-09-16 22:09:00,2011-09-16 22:13:00,2011-09-16 22:45:00,C1.4,68.0,-13.0,11290.0,gev_20110916_2209,,S12W67,67.0,-12.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(148.84302 -14.282653),POINT(72.47754 -14.282653),72.47754,-14.282653
2480,2011-09-16 23:09:00,2011-09-16 23:51:00,2011-09-17 00:44:00,C2.6,,,11289.0,gev_20110916_2309,,N20W58,58.0,20.0,,,,,,,,,
2481,2011-09-17 08:05:00,2011-09-17 08:08:00,2011-09-17 08:10:00,C1.4,,,11290.0,gev_20110917_0805,,S11W73,73.0,-11.0,,,,,,,,,
2482,2011-09-17 10:47:00,2011-09-17 10:50:00,2011-09-17 10:52:00,C1.1,,,,gev_20110917_1047,,S11W73,73.0,-11.0,,,131,SDO,Flare Detective - Trigger Module,POINT(138.720891 -9.1190905),POINT(69.313766 -9.1190905),69.313766,-9.1190905
2483,2011-09-18 01:26:00,2011-09-18 01:30:00,2011-09-18 01:32:00,C1.6,,,,gev_20110918_0126,,N14E88,-88.0,14.0,,,171,SDO,Flare Detective - Trigger Module,POINT(97.131878 27.019532),POINT(35.785224 27.019532),35.785224,27.019532
2484,2011-09-18 03:59:00,2011-09-18 04:02:00,2011-09-18 04:05:00,C1.2,,,,gev_20110918_0359,,N25E19,-19.0,25.0,,,131,SDO,Flare Detective - Trigger Module,POINT(145.311638 21.961114),POINT(85.367306 21.961114),85.367306,21.961114
2485,2011-09-18 07:32:00,2011-09-18 07:35:00,2011-09-18 07:37:00,C2.9,,,11301.0,gev_20110918_0732,,N19E87,-87.0,19.0,,,,,,,,,
2486,2011-09-18 09:48:00,2011-09-18 10:57:00,2011-09-18 11:37:00,C3.8,,,11295.0,gev_20110918_0948,,N23E01,-1.0,23.0,,,,,,,,,
2487,2011-09-18 15:48:00,2011-09-18 15:52:00,2011-09-18 15:58:00,C2.0,3.0,23.0,11295.0,gev_20110918_1548,,N22W03,3.0,22.0,,1.0,"171,193,211",SDO,Flare Detective - Trigger Module,POINT(55.9544803 23.417284),POINT(2.5002143 23.417284),2.5002143,23.417284
2488,2011-09-18 22:23:00,2011-09-18 22:27:00,2011-09-18 22:29:00,C1.6,,,11295.0,gev_20110918_2223,11295.0,N22W08,8.0,22.0,,,171,SDO,Flare Detective - Trigger Module,POINT(57.3430995 23.35883),POINT(7.5161765 23.35883),7.5161765,23.35883
2489,2011-09-19 04:52:00,2011-09-19 04:59:00,2011-09-19 05:14:00,C2.4,-3.0,24.0,11296.0,gev_20110919_0452,11296.0,N24E00,0.0,24.0,,3.0,,,,,,,
2490,2011-09-19 07:19:00,2011-09-19 07:37:00,2011-09-19 09:14:00,C6.2,,,11296.0,gev_20110919_0719,11296.0,N23W01,1.0,23.0,,,,,,,,,
2491,2011-09-19 15:35:00,2011-09-19 15:41:00,2011-09-19 15:47:00,C6.9,-68.0,24.0,11301.0,gev_20110919_1535,11301.0,N23E67,-67.0,23.0,,1.4,,,,,,,
2492,2011-09-19 18:34:00,2011-09-19 18:47:00,2011-09-19 18:54:00,C1.3,-77.0,22.0,11301.0,gev_20110919_1834,11301.0,N21E75,-75.0,21.0,,2.2,131,SDO,Flare Detective - Trigger Module,POINT(-37.601073 18.137407),POINT(-76.334258 18.137407),-76.334258,18.137407
2493,2011-09-20 00:15:00,2011-09-20 00:19:00,2011-09-20 00:23:00,C1.4,6.0,25.0,11296.0,gev_20110920_0015,11296.0,N24W06,6.0,24.0,,1.0,193,SDO,Flare Detective - Trigger Module,POINT(43.101746 23.330387),POINT(7.512366 23.330387),7.512366,23.330387
2494,2011-09-20 05:00:00,2011-09-20 05:13:00,2011-09-20 05:17:00,C9.5,8.0,25.0,11296.0,gev_20110920_0500,11294.0,S16W72,72.0,-16.0,False,76.0,,,,,,,
2495,2011-09-20 06:44:00,2011-09-20 06:56:00,2011-09-20 07:00:00,C2.0,-58.0,21.0,11301.0,gev_20110920_0644,,S44E82,-82.0,-44.0,,69.3,,,,,,,
2496,2011-09-20 11:48:00,2011-09-20 11:52:00,2011-09-20 11:56:00,C1.6,13.0,26.0,11296.0,gev_20110920_1148,11296.0,N26W12,12.0,26.0,,1.0,131,SDO,Flare Detective - Trigger Module,POINT(41.842975 23.213461),POINT(12.573673 23.213461),12.573673,23.213461
2497,2011-09-20 12:15:00,2011-09-20 12:19:00,2011-09-20 12:26:00,C1.7,,,,gev_20110920_1215,11295.0,N23W27,27.0,23.0,,,131,SDO,Flare Detective - Trigger Module,POINT(53.005624 27.644711),POINT(23.996658 27.644711),23.996658,27.644711
2498,2011-09-20 12:28:00,2011-09-20 12:34:00,2011-09-20 12:38:00,C1.7,,,11301.0,gev_20110920_1228,11301.0,N23E55,-55.0,23.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-28.391431 25.127425),POINT(-57.277562 25.127425),-57.277562,25.127425
2499,2011-09-20 12:44:00,2011-09-20 13:53:00,2011-09-20 14:22:00,C2.5,,,11301.0,gev_20110920_1244,11301.0,N19E79,-79.0,19.0,,,,,,,,,
