chart,age,age_units,gender,measure,measure_units,L,M,S
brooks_gmfcs_5_tf,16,years,m,bmi,kg/m2,-0.568221222,17.05740987,0.220968095
brooks_gmfcs_5_tf,16.5,years,m,bmi,kg/m2,-0.548826118,17.0894854,0.220515641
brooks_gmfcs_5_tf,17,years,m,bmi,kg/m2,-0.529525737,17.12485049,0.220032318
brooks_gmfcs_5_tf,17.5,years,m,bmi,kg/m2,-0.510375741,17.16307906,0.219523435
brooks_gmfcs_5_tf,18,years,m,bmi,kg/m2,-0.49143046,17.20372933,0.218994911
brooks_gmfcs_5_tf,18.5,years,m,bmi,kg/m2,-0.472731828,17.24634424,0.218452669
brooks_gmfcs_5_tf,19,years,m,bmi,kg/m2,-0.454287436,17.2904284,0.217902041
brooks_gmfcs_5_tf,19.5,years,m,bmi,kg/m2,-0.436046282,17.33542731,0.217347362
brooks_gmfcs_5_tf,20,years,m,bmi,kg/m2,-0.417901732,17.38078827,0.216791508
brooks_gmfcs_5_tf,2,years,f,bmi,kg/m2,-0.929935988,17.19834231,0.248608404
brooks_gmfcs_5_tf,2.5,years,f,bmi,kg/m2,-0.927366442,17.15902349,0.244892181
brooks_gmfcs_5_tf,3,years,f,bmi,kg/m2,-0.923552192,17.12554495,0.24145738
brooks_gmfcs_5_tf,3.5,years,f,bmi,kg/m2,-0.917116882,17.0978998,0.238571905
brooks_gmfcs_5_tf,4,years,f,bmi,kg/m2,-0.907376373,17.06907503,0.236308692
brooks_gmfcs_5_tf,4.5,years,f,bmi,kg/m2,-0.894402804,17.03181721,0.23458528
brooks_gmfcs_5_tf,5,years,f,bmi,kg/m2,-0.878874474,16.9831256,0.23327468
brooks_gmfcs_5_tf,5.5,years,f,bmi,kg/m2,-0.861786512,16.92443463,0.232279847
brooks_gmfcs_5_tf,6,years,f,bmi,kg/m2,-0.844127091,16.8598632,0.231553108
brooks_gmfcs_5_tf,6.5,years,f,bmi,kg/m2,-0.826668284,16.7945069,0.231076014
brooks_gmfcs_5_tf,7,years,f,bmi,kg/m2,-0.809878641,16.73321364,0.230828481
brooks_gmfcs_5_tf,7.5,years,f,bmi,kg/m2,-0.793964904,16.67980201,0.230774195
brooks_gmfcs_5_tf,8,years,f,bmi,kg/m2,-0.778974508,16.63686965,0.230863708
brooks_gmfcs_5_tf,8.5,years,f,bmi,kg/m2,-0.764874166,16.60606878,0.231043998
brooks_gmfcs_5_tf,9,years,f,bmi,kg/m2,-0.751569439,16.58831174,0.231266704
brooks_gmfcs_5_tf,9.5,years,f,bmi,kg/m2,-0.738922797,16.58368152,0.231495057
brooks_gmfcs_5_tf,10,years,f,bmi,kg/m2,-0.726785351,16.5913395,0.231705666
brooks_gmfcs_5_tf,10.5,years,f,bmi,kg/m2,-0.715012644,16.6096885,0.231883428
brooks_gmfcs_5_tf,11,years,f,bmi,kg/m2,-0.703459875,16.63672692,0.232014961
brooks_gmfcs_5_tf,11.5,years,f,bmi,kg/m2,-0.691978886,16.67046648,0.232084982
brooks_gmfcs_5_tf,12,years,f,bmi,kg/m2,-0.680427241,16.70924129,0.232075847
brooks_gmfcs_5_tf,12.5,years,f,bmi,kg/m2,-0.668682113,16.75181063,0.231969447
brooks_gmfcs_5_tf,13,years,f,bmi,kg/m2,-0.656652813,16.79731837,0.231750021
brooks_gmfcs_5_tf,13.5,years,f,bmi,kg/m2,-0.644289953,16.84517857,0.23140701
brooks_gmfcs_5_tf,14,years,f,bmi,kg/m2,-0.631594957,16.89493795,0.230937302
brooks_gmfcs_5_tf,14.5,years,f,bmi,kg/m2,-0.6186252,16.94616074,0.230346128
brooks_gmfcs_5_tf,15,years,f,bmi,kg/m2,-0.605482341,16.99837844,0.229645895
brooks_gmfcs_5_tf,15.5,years,f,bmi,kg/m2,-0.592285454,17.05111034,0.228853029
brooks_gmfcs_5_tf,16,years,f,bmi,kg/m2,-0.579146891,17.10390373,0.227984744
brooks_gmfcs_5_tf,16.5,years,f,bmi,kg/m2,-0.566157163,17.15634635,0.227057157
brooks_gmfcs_5_tf,17,years,f,bmi,kg/m2,-0.553380149,17.20807161,0.226084683
brooks_gmfcs_5_tf,17.5,years,f,bmi,kg/m2,-0.540856943,17.25877214,0.225079982
brooks_gmfcs_5_tf,18,years,f,bmi,kg/m2,-0.528609576,17.30822195,0.224053989
brooks_gmfcs_5_tf,18.5,years,f,bmi,kg/m2,-0.516638803,17.35631519,0.223015885
brooks_gmfcs_5_tf,19,years,f,bmi,kg/m2,-0.50491448,17.40312883,0.221972809
brooks_gmfcs_5_tf,19.5,years,f,bmi,kg/m2,-0.493365821,17.44898406,0.220929176
brooks_gmfcs_5_tf,20,years,f,bmi,kg/m2,-0.481893916,17.49440137,0.21988624
who_expanded_arm_skin,91,days,m,arm_circ,cm,0.3933,13.4779,0.07474
who_expanded_arm_skin,92,days,m,arm_circ,cm,0.3916,13.49,0.07476
who_expanded_arm_skin,93,days,m,arm_circ,cm,0.39,13.502,0.07478
who_expanded_arm_skin,94,days,m,arm_circ,cm,0.3884,13.5139,0.0748
who_expanded_arm_skin,95,days,m,arm_circ,cm,0.3868,13.5258,0.07481
who_expanded_arm_skin,96,days,m,arm_circ,cm,0.3852,13.5375,0.07483
who_expanded_arm_skin,97,days,m,arm_circ,cm,0.3836,13.5492,0.07485
who_expanded_arm_skin,98,days,m,arm_circ,cm,0.3821,13.5607,0.07486
who_expanded_arm_skin,99,days,m,arm_circ,cm,0.3805,13.5722,0.07488
who_expanded_arm_skin,100,days,m,arm_circ,cm,0.379,13.5836,0.0749
who_expanded_arm_skin,101,days,m,arm_circ,cm,0.3774,13.5949,0.07491
who_expanded_arm_skin,102,days,m,arm_circ,cm,0.3759,13.6061,0.07493
who_expanded_arm_skin,103,days,m,arm_circ,cm,0.3744,13.6172,0.07494
who_expanded_arm_skin,104,days,m,arm_circ,cm,0.3729,13.6283,0.07496
who_expanded_arm_skin,105,days,m,arm_circ,cm,0.3714,13.6392,0.07498
who_expanded_arm_skin,106,days,m,arm_circ,cm,0.3699,13.6501,0.07499
who_expanded_arm_skin,107,days,m,arm_circ,cm,0.3684,13.6609,0.07501
who_expanded_arm_skin,108,days,m,arm_circ,cm,0.3669,13.6716,0.07502
who_expanded_arm_skin,109,days,m,arm_circ,cm,0.3655,13.6822,0.07504
who_expanded_arm_skin,110,days,m,arm_circ,cm,0.364,13.6927,0.07505
who_expanded_arm_skin,111,days,m,arm_circ,cm,0.3626,13.7031,0.07507
who_expanded_arm_skin,112,days,m,arm_circ,cm,0.3611,13.7134,0.07509
who_expanded_arm_skin,113,days,m,arm_circ,cm,0.3597,13.7237,0.0751
who_expanded_arm_skin,114,days,m,arm_circ,cm,0.3583,13.7339,0.07512
who_expanded_arm_skin,115,days,m,arm_circ,cm,0.3569,13.7439,0.07513
who_expanded_arm_skin,116,days,m,arm_circ,cm,0.3555,13.7539,0.07515
who_expanded_arm_skin,117,days,m,arm_circ,cm,0.3541,13.7638,0.07516
who_expanded_arm_skin,118,days,m,arm_circ,cm,0.3527,13.7736,0.07518
who_expanded_arm_skin,119,days,m,arm_circ,cm,0.3513,13.7834,0.07519
who_expanded_arm_skin,120,days,m,arm_circ,cm,0.3499,13.793,0.07521
who_expanded_arm_skin,121,days,m,arm_circ,cm,0.3485,13.8026,0.07522
who_expanded_arm_skin,122,days,m,arm_circ,cm,0.3472,13.812,0.07524
who_expanded_arm_skin,123,days,m,arm_circ,cm,0.3458,13.8214,0.07525
who_expanded_arm_skin,124,days,m,arm_circ,cm,0.3445,13.8307,0.07527
who_expanded_arm_skin,125,days,m,arm_circ,cm,0.3432,13.8399,0.07528
who_expanded_arm_skin,126,days,m,arm_circ,cm,0.3418,13.849,0.0753
who_expanded_arm_skin,127,days,m,arm_circ,cm,0.3405,13.8581,0.07531
who_expanded_arm_skin,128,days,m,arm_circ,cm,0.3392,13.867,0.07532
who_expanded_arm_skin,129,days,m,arm_circ,cm,0.3379,13.8759,0.07534
who_expanded_arm_skin,130,days,m,arm_circ,cm,0.3366,13.8847,0.07535
who_expanded_arm_skin,131,days,m,arm_circ,cm,0.3353,13.8934,0.07537
who_expanded_arm_skin,132,days,m,arm_circ,cm,0.334,13.902,0.07538
who_expanded_arm_skin,133,days,m,arm_circ,cm,0.3327,13.9105,0.0754
who_expanded_arm_skin,134,days,m,arm_circ,cm,0.3314,13.919,0.07541
who_expanded_arm_skin,135,days,m,arm_circ,cm,0.3301,13.9273,0.07542
who_expanded_arm_skin,136,days,m,arm_circ,cm,0.3289,13.9356,0.07544
who_expanded_arm_skin,137,days,m,arm_circ,cm,0.3276,13.9438,0.07545
who_expanded_arm_skin,138,days,m,arm_circ,cm,0.3264,13.9519,0.07547
who_expanded_arm_skin,139,days,m,arm_circ,cm,0.3251,13.96,0.07548
who_expanded_arm_skin,140,days,m,arm_circ,cm,0.3239,13.9679,0.07549
who_expanded_arm_skin,141,days,m,arm_circ,cm,0.3226,13.9758,0.07551
who_expanded_arm_skin,142,days,m,arm_circ,cm,0.3214,13.9836,0.07552
who_expanded_arm_skin,143,days,m,arm_circ,cm,0.3202,13.9913,0.07553
who_expanded_arm_skin,144,days,m,arm_circ,cm,0.319,13.9989,0.07555
who_expanded_arm_skin,145,days,m,arm_circ,cm,0.3177,14.0065,0.07556
who_expanded_arm_skin,146,days,m,arm_circ,cm,0.3165,14.014,0.07557
who_expanded_arm_skin,147,days,m,arm_circ,cm,0.3153,14.0214,0.07559
who_expanded_arm_skin,148,days,m,arm_circ,cm,0.3141,14.0287,0.0756
who_expanded_arm_skin,149,days,m,arm_circ,cm,0.3129,14.0359,0.07561
who_expanded_arm_skin,150,days,m,arm_circ,cm,0.3117,14.0431,0.07563
who_expanded_arm_skin,151,days,m,arm_circ,cm,0.3106,14.0502,0.07564
who_expanded_arm_skin,152,days,m,arm_circ,cm,0.3094,14.0572,0.07565
who_expanded_arm_skin,153,days,m,arm_circ,cm,0.3082,14.0642,0.07567
who_expanded_arm_skin,154,days,m,arm_circ,cm,0.307,14.071,0.07568
who_expanded_arm_skin,155,days,m,arm_circ,cm,0.3059,14.0778,0.07569
who_expanded_arm_skin,156,days,m,arm_circ,cm,0.3047,14.0845,0.0757
who_expanded_arm_skin,157,days,m,arm_circ,cm,0.3036,14.0912,0.07572
who_expanded_arm_skin,158,days,m,arm_circ,cm,0.3024,14.0977,0.07573
who_expanded_arm_skin,159,days,m,arm_circ,cm,0.3013,14.1042,0.07574
who_expanded_arm_skin,160,days,m,arm_circ,cm,0.3001,14.1107,0.07575
who_expanded_arm_skin,161,days,m,arm_circ,cm,0.299,14.117,0.07577
who_expanded_arm_skin,162,days,m,arm_circ,cm,0.2979,14.1233,0.07578
who_expanded_arm_skin,163,days,m,arm_circ,cm,0.2967,14.1295,0.07579
who_expanded_arm_skin,164,days,m,arm_circ,cm,0.2956,14.1357,0.0758
who_expanded_arm_skin,165,days,m,arm_circ,cm,0.2945,14.1418,0.07581
who_expanded_arm_skin,166,days,m,arm_circ,cm,0.2934,14.1478,0.07583
who_expanded_arm_skin,167,days,m,arm_circ,cm,0.2923,14.1538,0.07584
who_expanded_arm_skin,168,days,m,arm_circ,cm,0.2912,14.1597,0.07585
who_expanded_arm_skin,169,days,m,arm_circ,cm,0.2901,14.1655,0.07586
who_expanded_arm_skin,170,days,m,arm_circ,cm,0.289,14.1713,0.07587
who_expanded_arm_skin,171,days,m,arm_circ,cm,0.2879,14.177,0.07588
who_expanded_arm_skin,172,days,m,arm_circ,cm,0.2868,14.1826,0.07589
who_expanded_arm_skin,173,days,m,arm_circ,cm,0.2857,14.1882,0.07591
who_expanded_arm_skin,174,days,m,arm_circ,cm,0.2847,14.1937,0.07592
who_expanded_arm_skin,175,days,m,arm_circ,cm,0.2836,14.1992,0.07593
who_expanded_arm_skin,176,days,m,arm_circ,cm,0.2825,14.2046,0.07594
who_expanded_arm_skin,177,days,m,arm_circ,cm,0.2814,14.2099,0.07595
who_expanded_arm_skin,178,days,m,arm_circ,cm,0.2804,14.2152,0.07596
who_expanded_arm_skin,179,days,m,arm_circ,cm,0.2793,14.2205,0.07597
who_expanded_arm_skin,180,days,m,arm_circ,cm,0.2783,14.2256,0.07598
who_expanded_arm_skin,181,days,m,arm_circ,cm,0.2772,14.2307,0.07599
who_expanded_arm_skin,182,days,m,arm_circ,cm,0.2762,14.2358,0.076
who_expanded_arm_skin,183,days,m,arm_circ,cm,0.2751,14.2408,0.07601
who_expanded_arm_skin,184,days,m,arm_circ,cm,0.2741,14.2458,0.07603
who_expanded_arm_skin,185,days,m,arm_circ,cm,0.273,14.2507,0.07604
who_expanded_arm_skin,186,days,m,arm_circ,cm,0.272,14.2555,0.07605
who_expanded_arm_skin,187,days,m,arm_circ,cm,0.271,14.2603,0.07606
who_expanded_arm_skin,188,days,m,arm_circ,cm,0.27,14.265,0.07607
who_expanded_arm_skin,189,days,m,arm_circ,cm,0.2689,14.2697,0.07608
who_expanded_arm_skin,190,days,m,arm_circ,cm,0.2679,14.2743,0.07609
who_expanded_arm_skin,191,days,m,arm_circ,cm,0.2669,14.2789,0.0761
who_expanded_arm_skin,192,days,m,arm_circ,cm,0.2659,14.2834,0.07611
who_expanded_arm_skin,193,days,m,arm_circ,cm,0.2649,14.2879,0.07612
who_expanded_arm_skin,194,days,m,arm_circ,cm,0.2639,14.2923,0.07613
who_expanded_arm_skin,195,days,m,arm_circ,cm,0.2629,14.2967,0.07613
who_expanded_arm_skin,196,days,m,arm_circ,cm,0.2619,14.3011,0.07614
who_expanded_arm_skin,197,days,m,arm_circ,cm,0.2609,14.3053,0.07615
who_expanded_arm_skin,198,days,m,arm_circ,cm,0.2599,14.3096,0.07616
who_expanded_arm_skin,199,days,m,arm_circ,cm,0.2589,14.3137,0.07617
who_expanded_arm_skin,200,days,m,arm_circ,cm,0.2579,14.3179,0.07618
who_expanded_arm_skin,201,days,m,arm_circ,cm,0.2569,14.322,0.07619
who_expanded_arm_skin,202,days,m,arm_circ,cm,0.256,14.326,0.0762
who_expanded_arm_skin,203,days,m,arm_circ,cm,0.255,14.33,0.07621
who_expanded_arm_skin,204,days,m,arm_circ,cm,0.254,14.334,0.07622
who_expanded_arm_skin,205,days,m,arm_circ,cm,0.253,14.3379,0.07623
who_expanded_arm_skin,206,days,m,arm_circ,cm,0.2521,14.3417,0.07623
who_expanded_arm_skin,207,days,m,arm_circ,cm,0.2511,14.3456,0.07624
who_expanded_arm_skin,208,days,m,arm_circ,cm,0.2502,14.3493,0.07625
who_expanded_arm_skin,209,days,m,arm_circ,cm,0.2492,14.3531,0.07626
who_expanded_arm_skin,210,days,m,arm_circ,cm,0.2482,14.3568,0.07627
who_expanded_arm_skin,211,days,m,arm_circ,cm,0.2473,14.3604,0.07628
who_expanded_arm_skin,212,days,m,arm_circ,cm,0.2463,14.364,0.07628
who_expanded_arm_skin,213,days,m,arm_circ,cm,0.2454,14.3676,0.07629
who_expanded_arm_skin,214,days,m,arm_circ,cm,0.2445,14.3711,0.0763
who_expanded_arm_skin,215,days,m,arm_circ,cm,0.2435,14.3746,0.07631
who_expanded_arm_skin,216,days,m,arm_circ,cm,0.2426,14.3781,0.07632
who_expanded_arm_skin,217,days,m,arm_circ,cm,0.2417,14.3815,0.07632
who_expanded_arm_skin,218,days,m,arm_circ,cm,0.2407,14.3849,0.07633
who_expanded_arm_skin,219,days,m,arm_circ,cm,0.2398,14.3882,0.07634
who_expanded_arm_skin,220,days,m,arm_circ,cm,0.2389,14.3915,0.07635
who_expanded_arm_skin,221,days,m,arm_circ,cm,0.2379,14.3947,0.07635
who_expanded_arm_skin,222,days,m,arm_circ,cm,0.237,14.398,0.07636
who_expanded_arm_skin,223,days,m,arm_circ,cm,0.2361,14.4012,0.07637
who_expanded_arm_skin,224,days,m,arm_circ,cm,0.2352,14.4043,0.07638
who_expanded_arm_skin,225,days,m,arm_circ,cm,0.2343,14.4074,0.07638
who_expanded_arm_skin,226,days,m,arm_circ,cm,0.2334,14.4105,0.07639
who_expanded_arm_skin,227,days,m,arm_circ,cm,0.2325,14.4135,0.0764
who_expanded_arm_skin,228,days,m,arm_circ,cm,0.2316,14.4165,0.0764
who_expanded_arm_skin,229,days,m,arm_circ,cm,0.2307,14.4195,0.07641
who_expanded_arm_skin,230,days,m,arm_circ,cm,0.2298,14.4225,0.07642
who_expanded_arm_skin,231,days,m,arm_circ,cm,0.2289,14.4254,0.07642
who_expanded_arm_skin,232,days,m,arm_circ,cm,0.228,14.4282,0.07643
who_expanded_arm_skin,233,days,m,arm_circ,cm,0.2271,14.4311,0.07644
who_expanded_arm_skin,234,days,m,arm_circ,cm,0.2262,14.4339,0.07644
who_expanded_arm_skin,235,days,m,arm_circ,cm,0.2253,14.4367,0.07645
who_expanded_arm_skin,236,days,m,arm_circ,cm,0.2244,14.4394,0.07646
who_expanded_arm_skin,237,days,m,arm_circ,cm,0.2235,14.4421,0.07646
who_expanded_arm_skin,238,days,m,arm_circ,cm,0.2227,14.4448,0.07647
who_expanded_arm_skin,239,days,m,arm_circ,cm,0.2218,14.4475,0.07647
who_expanded_arm_skin,240,days,m,arm_circ,cm,0.2209,14.4501,0.07648
who_expanded_arm_skin,241,days,m,arm_circ,cm,0.22,14.4527,0.07649
who_expanded_arm_skin,242,days,m,arm_circ,cm,0.2192,14.4553,0.07649
who_expanded_arm_skin,243,days,m,arm_circ,cm,0.2183,14.4578,0.0765
who_expanded_arm_skin,244,days,m,arm_circ,cm,0.2174,14.4604,0.0765
who_expanded_arm_skin,245,days,m,arm_circ,cm,0.2166,14.4628,0.07651
who_expanded_arm_skin,246,days,m,arm_circ,cm,0.2157,14.4653,0.07652
who_expanded_arm_skin,247,days,m,arm_circ,cm,0.2148,14.4677,0.07652
who_expanded_arm_skin,248,days,m,arm_circ,cm,0.214,14.4702,0.07653
who_expanded_arm_skin,249,days,m,arm_circ,cm,0.2131,14.4725,0.07653
who_expanded_arm_skin,250,days,m,arm_circ,cm,0.2123,14.4749,0.07654
who_expanded_arm_skin,251,days,m,arm_circ,cm,0.2114,14.4772,0.07654
who_expanded_arm_skin,252,days,m,arm_circ,cm,0.2106,14.4795,0.07655
who_expanded_arm_skin,253,days,m,arm_circ,cm,0.2097,14.4818,0.07655
who_expanded_arm_skin,254,days,m,arm_circ,cm,0.2089,14.4841,0.07656
who_expanded_arm_skin,255,days,m,arm_circ,cm,0.2081,14.4863,0.07656
who_expanded_arm_skin,256,days,m,arm_circ,cm,0.2072,14.4885,0.07657
who_expanded_arm_skin,257,days,m,arm_circ,cm,0.2064,14.4907,0.07657
who_expanded_arm_skin,258,days,m,arm_circ,cm,0.2056,14.4929,0.07658
who_expanded_arm_skin,259,days,m,arm_circ,cm,0.2047,14.495,0.07658
who_expanded_arm_skin,260,days,m,arm_circ,cm,0.2039,14.4971,0.07659
who_expanded_arm_skin,261,days,m,arm_circ,cm,0.2031,14.4992,0.07659
who_expanded_arm_skin,262,days,m,arm_circ,cm,0.2022,14.5013,0.0766
who_expanded_arm_skin,263,days,m,arm_circ,cm,0.2014,14.5034,0.0766
who_expanded_arm_skin,264,days,m,arm_circ,cm,0.2006,14.5054,0.07661
who_expanded_arm_skin,265,days,m,arm_circ,cm,0.1998,14.5074,0.07661
who_expanded_arm_skin,266,days,m,arm_circ,cm,0.199,14.5094,0.07662
who_expanded_arm_skin,267,days,m,arm_circ,cm,0.1981,14.5114,0.07662
who_expanded_arm_skin,268,days,m,arm_circ,cm,0.1973,14.5133,0.07663
who_expanded_arm_skin,269,days,m,arm_circ,cm,0.1965,14.5153,0.07663
who_expanded_arm_skin,270,days,m,arm_circ,cm,0.1957,14.5172,0.07663
who_expanded_arm_skin,271,days,m,arm_circ,cm,0.1949,14.5191,0.07664
who_expanded_arm_skin,272,days,m,arm_circ,cm,0.1941,14.521,0.07664
who_expanded_arm_skin,273,days,m,arm_circ,cm,0.1933,14.5228,0.07665
who_expanded_arm_skin,274,days,m,arm_circ,cm,0.1925,14.5247,0.07665
who_expanded_arm_skin,275,days,m,arm_circ,cm,0.1917,14.5265,0.07666
who_expanded_arm_skin,276,days,m,arm_circ,cm,0.1909,14.5283,0.07666
who_expanded_arm_skin,277,days,m,arm_circ,cm,0.1901,14.5301,0.07666
who_expanded_arm_skin,278,days,m,arm_circ,cm,0.1893,14.5319,0.07667
who_expanded_arm_skin,279,days,m,arm_circ,cm,0.1885,14.5336,0.07667
who_expanded_arm_skin,280,days,m,arm_circ,cm,0.1877,14.5354,0.07667
who_expanded_arm_skin,281,days,m,arm_circ,cm,0.1869,14.5371,0.07668
who_expanded_arm_skin,282,days,m,arm_circ,cm,0.1861,14.5388,0.07668
who_expanded_arm_skin,283,days,m,arm_circ,cm,0.1853,14.5405,0.07669
who_expanded_arm_skin,284,days,m,arm_circ,cm,0.1846,14.5422,0.07669
who_expanded_arm_skin,285,days,m,arm_circ,cm,0.1838,14.5438,0.07669
who_expanded_arm_skin,286,days,m,arm_circ,cm,0.183,14.5455,0.0767
who_expanded_arm_skin,287,days,m,arm_circ,cm,0.1822,14.5471,0.0767
who_expanded_arm_skin,288,days,m,arm_circ,cm,0.1814,14.5487,0.0767
who_expanded_arm_skin,289,days,m,arm_circ,cm,0.1807,14.5503,0.07671
who_expanded_arm_skin,290,days,m,arm_circ,cm,0.1799,14.5519,0.07671
who_expanded_arm_skin,291,days,m,arm_circ,cm,0.1791,14.5535,0.07671
who_expanded_arm_skin,292,days,m,arm_circ,cm,0.1784,14.555,0.07672
who_expanded_arm_skin,293,days,m,arm_circ,cm,0.1776,14.5566,0.07672
who_expanded_arm_skin,294,days,m,arm_circ,cm,0.1768,14.5581,0.07672
who_expanded_arm_skin,295,days,m,arm_circ,cm,0.1761,14.5596,0.07673
who_expanded_arm_skin,296,days,m,arm_circ,cm,0.1753,14.5611,0.07673
who_expanded_arm_skin,297,days,m,arm_circ,cm,0.1745,14.5626,0.07673
who_expanded_arm_skin,298,days,m,arm_circ,cm,0.1738,14.5641,0.07674
who_expanded_arm_skin,299,days,m,arm_circ,cm,0.173,14.5656,0.07674
who_expanded_arm_skin,300,days,m,arm_circ,cm,0.1723,14.567,0.07674
who_expanded_arm_skin,301,days,m,arm_circ,cm,0.1715,14.5685,0.07675
who_expanded_arm_skin,302,days,m,arm_circ,cm,0.1707,14.5699,0.07675
who_expanded_arm_skin,303,days,m,arm_circ,cm,0.17,14.5713,0.07675
who_expanded_arm_skin,304,days,m,arm_circ,cm,0.1692,14.5728,0.07675
who_expanded_arm_skin,305,days,m,arm_circ,cm,0.1685,14.5742,0.07676
who_expanded_arm_skin,306,days,m,arm_circ,cm,0.1678,14.5756,0.07676
who_expanded_arm_skin,307,days,m,arm_circ,cm,0.167,14.5769,0.07676
who_expanded_arm_skin,308,days,m,arm_circ,cm,0.1663,14.5783,0.07677
who_expanded_arm_skin,309,days,m,arm_circ,cm,0.1655,14.5797,0.07677
who_expanded_arm_skin,310,days,m,arm_circ,cm,0.1648,14.581,0.07677
who_expanded_arm_skin,311,days,m,arm_circ,cm,0.164,14.5824,0.07677
who_expanded_arm_skin,312,days,m,arm_circ,cm,0.1633,14.5837,0.07678
who_expanded_arm_skin,313,days,m,arm_circ,cm,0.1626,14.585,0.07678
who_expanded_arm_skin,314,days,m,arm_circ,cm,0.1618,14.5863,0.07678
who_expanded_arm_skin,315,days,m,arm_circ,cm,0.1611,14.5876,0.07679
who_expanded_arm_skin,316,days,m,arm_circ,cm,0.1604,14.5889,0.07679
who_expanded_arm_skin,317,days,m,arm_circ,cm,0.1596,14.5902,0.07679
who_expanded_arm_skin,318,days,m,arm_circ,cm,0.1589,14.5915,0.07679
who_expanded_arm_skin,319,days,m,arm_circ,cm,0.1582,14.5928,0.0768
who_expanded_arm_skin,320,days,m,arm_circ,cm,0.1575,14.594,0.0768
who_expanded_arm_skin,321,days,m,arm_circ,cm,0.1567,14.5953,0.0768
who_expanded_arm_skin,322,days,m,arm_circ,cm,0.156,14.5965,0.0768
who_expanded_arm_skin,323,days,m,arm_circ,cm,0.1553,14.5978,0.07681
who_expanded_arm_skin,324,days,m,arm_circ,cm,0.1546,14.599,0.07681
who_expanded_arm_skin,325,days,m,arm_circ,cm,0.1539,14.6002,0.07681
who_expanded_arm_skin,326,days,m,arm_circ,cm,0.1531,14.6014,0.07681
who_expanded_arm_skin,327,days,m,arm_circ,cm,0.1524,14.6026,0.07681
who_expanded_arm_skin,328,days,m,arm_circ,cm,0.1517,14.6038,0.07682
who_expanded_arm_skin,329,days,m,arm_circ,cm,0.151,14.605,0.07682
who_expanded_arm_skin,330,days,m,arm_circ,cm,0.1503,14.6062,0.07682
who_expanded_arm_skin,331,days,m,arm_circ,cm,0.1496,14.6074,0.07682
who_expanded_arm_skin,332,days,m,arm_circ,cm,0.1489,14.6086,0.07683
who_expanded_arm_skin,333,days,m,arm_circ,cm,0.1482,14.6098,0.07683
who_expanded_arm_skin,334,days,m,arm_circ,cm,0.1475,14.6109,0.07683
who_expanded_arm_skin,335,days,m,arm_circ,cm,0.1468,14.6121,0.07683
who_expanded_arm_skin,336,days,m,arm_circ,cm,0.1461,14.6132,0.07683
who_expanded_arm_skin,337,days,m,arm_circ,cm,0.1454,14.6144,0.07684
who_expanded_arm_skin,338,days,m,arm_circ,cm,0.1447,14.6155,0.07684
who_expanded_arm_skin,339,days,m,arm_circ,cm,0.144,14.6167,0.07684
who_expanded_arm_skin,340,days,m,arm_circ,cm,0.1433,14.6178,0.07684
who_expanded_arm_skin,341,days,m,arm_circ,cm,0.1426,14.6189,0.07685
who_expanded_arm_skin,342,days,m,arm_circ,cm,0.1419,14.62,0.07685
who_expanded_arm_skin,343,days,m,arm_circ,cm,0.1412,14.6211,0.07685
who_expanded_arm_skin,344,days,m,arm_circ,cm,0.1405,14.6223,0.07685
who_expanded_arm_skin,345,days,m,arm_circ,cm,0.1398,14.6234,0.07685
who_expanded_arm_skin,346,days,m,arm_circ,cm,0.1391,14.6245,0.07686
who_expanded_arm_skin,347,days,m,arm_circ,cm,0.1384,14.6256,0.07686
who_expanded_arm_skin,348,days,m,arm_circ,cm,0.1377,14.6267,0.07686
who_expanded_arm_skin,349,days,m,arm_circ,cm,0.137,14.6277,0.07686
who_expanded_arm_skin,350,days,m,arm_circ,cm,0.1364,14.6288,0.07686
who_expanded_arm_skin,351,days,m,arm_circ,cm,0.1357,14.6299,0.07687
who_expanded_arm_skin,352,days,m,arm_circ,cm,0.135,14.631,0.07687
who_expanded_arm_skin,353,days,m,arm_circ,cm,0.1343,14.6321,0.07687
who_expanded_arm_skin,354,days,m,arm_circ,cm,0.1336,14.6331,0.07687
who_expanded_arm_skin,355,days,m,arm_circ,cm,0.133,14.6342,0.07687
who_expanded_arm_skin,356,days,m,arm_circ,cm,0.1323,14.6353,0.07687
who_expanded_arm_skin,357,days,m,arm_circ,cm,0.1316,14.6363,0.07688
who_expanded_arm_skin,358,days,m,arm_circ,cm,0.1309,14.6374,0.07688
who_expanded_arm_skin,359,days,m,arm_circ,cm,0.1303,14.6384,0.07688
who_expanded_arm_skin,360,days,m,arm_circ,cm,0.1296,14.6395,0.07688
who_expanded_arm_skin,361,days,m,arm_circ,cm,0.1289,14.6405,0.07688
who_expanded_arm_skin,362,days,m,arm_circ,cm,0.1283,14.6416,0.07689
who_expanded_arm_skin,363,days,m,arm_circ,cm,0.1276,14.6426,0.07689
who_expanded_arm_skin,364,days,m,arm_circ,cm,0.1269,14.6436,0.07689
who_expanded_arm_skin,365,days,m,arm_circ,cm,0.1263,14.6447,0.07689
